Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
13,CA-2018-114412,2018-04-15,2018-04-20,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Concord,North Carolina,28027.0,South,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,15.552,3,0.2,5.4432
44,CA-2018-139619,2018-09-19,2018-09-23,Standard Class,ES-14080,Erin Smith,Corporate,United States,Melbourne,Florida,32935.0,South,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",95.616,2,0.2,9.5616
86,CA-2018-140088,2018-05-28,2018-05-30,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Columbia,South Carolina,29203.0,South,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,301.96,2,0.0,33.2156
107,CA-2018-119004,2018-11-23,2018-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205.0,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,8,0.2,17.6016
108,CA-2018-119004,2018-11-23,2018-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205.0,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.991999999999997,1,0.2,2.0994
109,CA-2018-119004,2018-11-23,2018-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.304,1,0.2,1.0738
205,CA-2018-126382,2018-06-03,2018-06-07,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Franklin,Tennessee,37064.0,South,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168,7,0.2,9.6712
232,US-2018-100930,2018-04-07,2018-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614.0,South,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,233.86,2,0.45,-102.04799999999999
233,US-2018-100930,2018-04-07,2018-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614.0,South,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,620.6145,3,0.45,-248.2458
234,US-2018-100930,2018-04-07,2018-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614.0,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,5.327999999999999,2,0.7,-3.552
235,US-2018-100930,2018-04-07,2018-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614.0,South,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072,3,0.2,0.0
236,US-2018-100930,2018-04-07,2018-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614.0,South,TEC-AC-10003832,Technology,Accessories,Logitech�P710e Mobile Speakerphone,617.976,3,0.2,-7.7247
267,CA-2018-136826,2018-06-16,2018-06-20,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Chapel Hill,North Carolina,27514.0,South,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",14.015999999999998,3,0.2,4.7304
309,CA-2018-126774,2018-04-15,2018-04-17,First Class,SH-20395,Shahid Hopkins,Consumer,United States,Arlington,Virginia,22204.0,South,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,4.89,1,0.0,2.0049
326,CA-2018-153339,2018-11-03,2018-11-05,Second Class,DJ-13510,Don Jones,Corporate,United States,Murfreesboro,Tennessee,37130.0,South,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,15.992,1,0.2,0.9995
360,CA-2018-155698,2018-03-08,2018-03-11,First Class,VB-21745,Victoria Brennan,Corporate,United States,Columbus,Georgia,31907.0,South,OFF-AP-10001124,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84,8,0.0,168.4384
361,CA-2018-155698,2018-03-08,2018-03-11,First Class,VB-21745,Victoria Brennan,Corporate,United States,Columbus,Georgia,31907.0,South,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2,0.0,9.936
419,CA-2018-154816,2018-11-06,2018-11-10,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,Richmond,Kentucky,40475.0,South,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,5.78,1,0.0,2.8322
425,CA-2018-155705,2018-08-21,2018-08-23,Second Class,NF-18385,Natalie Fritzler,Consumer,United States,Jackson,Mississippi,39212.0,South,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,866.4,4,0.0,225.264
527,CA-2018-113558,2018-10-21,2018-10-26,Standard Class,PH-18790,Patricia Hirasaki,Home Office,United States,Lakeland,Florida,33801.0,South,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,683.952,3,0.2,42.747
528,CA-2018-113558,2018-10-21,2018-10-26,Standard Class,PH-18790,Patricia Hirasaki,Home Office,United States,Lakeland,Florida,33801.0,South,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",45.696000000000005,3,0.2,5.1408
553,CA-2018-112774,2018-09-11,2018-09-12,First Class,RC-19960,Ryan Crowe,Consumer,United States,Jacksonville,Florida,32216.0,South,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",34.504,1,0.2,6.0382
634,CA-2018-144694,2018-09-24,2018-09-26,Second Class,BD-11605,Brian Dahlen,Consumer,United States,Miami,Florida,33180.0,South,TEC-AC-10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",17.88,3,0.2,2.4585
635,CA-2018-144694,2018-09-24,2018-09-26,Second Class,BD-11605,Brian Dahlen,Consumer,United States,Miami,Florida,33180.0,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",235.94400000000002,3,0.2,85.5297
684,US-2018-168116,2018-11-04,2018-11-04,Same Day,GT-14635,Grant Thornton,Corporate,United States,Burlington,North Carolina,27217.0,South,TEC-MA-10004125,Technology,Machines,Cubify CubeX 3D Printer Triple Head Print,7999.98,4,0.5,-3839.9904
685,US-2018-168116,2018-11-04,2018-11-04,Same Day,GT-14635,Grant Thornton,Corporate,United States,Burlington,North Carolina,27217.0,South,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",167.44,2,0.2,14.651
712,CA-2018-146136,2018-09-03,2018-09-07,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Palm Coast,Florida,32137.0,South,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",24.448,4,0.2,8.8624
762,CA-2018-126046,2018-11-03,2018-11-07,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Atlanta,Georgia,30318.0,South,OFF-LA-10004484,Office Supplies,Labels,Avery 476,12.39,3,0.0,5.6994
830,CA-2018-129462,2018-06-16,2018-06-21,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042.0,South,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",301.96,2,0.0,90.588
831,CA-2018-129462,2018-06-16,2018-06-21,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042.0,South,OFF-AP-10003884,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",180.66,3,0.0,50.5848
832,CA-2018-129462,2018-06-16,2018-06-21,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042.0,South,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,191.98,2,0.0,51.8346
833,CA-2018-129462,2018-06-16,2018-06-21,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042.0,South,TEC-PH-10002085,Technology,Phones,Clarity 53712,65.99,1,0.0,17.1574
838,US-2018-156083,2018-11-04,2018-11-11,Standard Class,JL-15175,James Lanier,Home Office,United States,Columbia,Tennessee,38401.0,South,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4� x 11�",9.664,2,0.2,3.2616
875,CA-2018-114636,2018-08-25,2018-08-29,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,192.16,5,0.2,67.256
956,CA-2018-119305,2018-11-30,2018-12-04,Standard Class,SW-20275,Scott Williamson,Consumer,United States,Jackson,Mississippi,39212.0,South,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,173.8,5,0.0,43.45
1039,CA-2018-121818,2018-11-20,2018-11-21,First Class,JH-15430,Jennifer Halladay,Consumer,United States,Burlington,North Carolina,27217.0,South,OFF-AR-10000203,Office Supplies,Art,Newell 336,23.968000000000004,7,0.2,2.6964
1040,CA-2018-121818,2018-11-20,2018-11-21,First Class,JH-15430,Jennifer Halladay,Consumer,United States,Burlington,North Carolina,27217.0,South,OFF-AR-10004790,Office Supplies,Art,Staples in misc. colors,28.728,3,0.2,1.7955
1090,CA-2018-158407,2018-06-04,2018-06-10,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,Monroe,North Carolina,28110.0,South,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,31.984,2,0.2,1.999
1091,CA-2018-158407,2018-06-04,2018-06-10,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,Monroe,North Carolina,28110.0,South,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,71.984,2,0.2,25.1944
1096,CA-2018-160423,2018-01-21,2018-01-26,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Charlotte,North Carolina,28205.0,South,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",348.208,7,0.2,30.4682
1097,CA-2018-160423,2018-01-21,2018-01-26,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Charlotte,North Carolina,28205.0,South,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,35.784,7,0.7,-28.6272
1183,CA-2018-138779,2018-01-14,2018-01-15,First Class,RB-19570,Rob Beeghly,Consumer,United States,Jacksonville,North Carolina,28540.0,South,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",21.744,1,0.2,7.3386
1184,CA-2018-138779,2018-01-14,2018-01-15,First Class,RB-19570,Rob Beeghly,Consumer,United States,Jacksonville,North Carolina,28540.0,South,TEC-PH-10003655,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,7.92,5,0.2,0.693
1206,CA-2018-133235,2018-08-01,2018-08-04,First Class,LH-16750,Larry Hughes,Consumer,United States,Charlotte,North Carolina,28205.0,South,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,271.96,5,0.2,16.9975
1245,CA-2018-133641,2018-05-14,2018-05-21,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,Gulfport,Mississippi,39503.0,South,OFF-EN-10004955,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,48.69,9,0.0,23.8581
1261,CA-2018-117079,2018-10-23,2018-10-27,Standard Class,JR-15700,Jocasta Rupert,Consumer,United States,Jacksonville,Florida,32216.0,South,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,863.88,3,0.2,107.985
1270,CA-2018-100426,2018-06-04,2018-06-08,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Florence,Alabama,35630.0,South,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 �� x 11�",12.48,2,0.0,5.6160000000000005
1282,CA-2018-122154,2018-04-09,2018-04-11,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Jacksonville,Florida,32216.0,South,OFF-LA-10000121,Office Supplies,Labels,Avery 48,15.12,3,0.2,4.914
1283,CA-2018-122154,2018-04-09,2018-04-11,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Jacksonville,Florida,32216.0,South,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,17.43,1,0.7,-13.363
1284,CA-2018-122154,2018-04-09,2018-04-11,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Jacksonville,Florida,32216.0,South,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,251.64,3,0.2,88.074
1304,US-2018-126179,2018-07-03,2018-07-07,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,Columbus,Georgia,31907.0,South,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",23.99,1,0.0,5.5177
1305,US-2018-126179,2018-07-03,2018-07-07,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,Columbus,Georgia,31907.0,South,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,287.97,3,0.0,77.7519
1323,CA-2018-121804,2018-03-03,2018-03-08,Standard Class,LP-17095,Liz Preis,Consumer,United States,Murray,Kentucky,42071.0,South,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,72.8,5,0.0,19.656
1324,CA-2018-162635,2018-10-09,2018-10-10,First Class,EB-14170,Evan Bailliet,Consumer,United States,Wilmington,North Carolina,28403.0,South,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,10.815999999999999,4,0.2,3.5152
1341,CA-2018-113481,2018-01-02,2018-01-04,First Class,AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,28540.0,South,TEC-MA-10002178,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,695.7,2,0.5,-27.828000000000003
1342,CA-2018-113481,2018-01-02,2018-01-04,First Class,AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,28540.0,South,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",15.66,5,0.7,-12.527999999999999
1343,CA-2018-113481,2018-01-02,2018-01-04,First Class,AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,28540.0,South,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,28.854,6,0.7,-21.1596
1394,CA-2018-124828,2018-07-03,2018-07-04,First Class,YS-21880,Yana Sorensen,Corporate,United States,Burlington,North Carolina,27217.0,South,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,9.552,3,0.2,1.5522
1443,CA-2018-117695,2018-08-05,2018-08-08,First Class,PW-19030,Pauline Webber,Corporate,United States,Richmond,Kentucky,40475.0,South,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16� x 11�",13.76,2,0.0,6.3296
1456,CA-2018-148474,2018-06-12,2018-06-19,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Columbus,Georgia,31907.0,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,91.2,3,0.0,41.952
1457,CA-2018-148474,2018-06-12,2018-06-19,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Columbus,Georgia,31907.0,South,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",452.94,3,0.0,67.941
1483,CA-2018-101210,2018-08-25,2018-08-28,Second Class,DW-13540,Don Weiss,Consumer,United States,Jackson,Tennessee,38301.0,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,9.728,2,0.2,1.7024
1484,CA-2018-101210,2018-08-25,2018-08-28,Second Class,DW-13540,Don Weiss,Consumer,United States,Jackson,Tennessee,38301.0,South,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,3.424,1,0.2,1.07
1554,CA-2018-158386,2018-10-16,2018-10-21,Standard Class,BO-11425,Bobby Odegard,Consumer,United States,Richmond,Kentucky,40475.0,South,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,124.75,5,0.0,57.385
1570,CA-2018-165029,2018-11-26,2018-11-30,Standard Class,AH-10075,Adam Hart,Corporate,United States,Atlanta,Georgia,30318.0,South,OFF-AR-10003504,Office Supplies,Art,Newell 347,12.84,3,0.0,3.7236
1735,CA-2018-101483,2018-07-29,2018-08-01,Second Class,AG-10675,Anna Gayman,Consumer,United States,Jacksonville,North Carolina,28540.0,South,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,34.848,2,0.2,6.534
1736,CA-2018-101483,2018-07-29,2018-08-01,Second Class,AG-10675,Anna Gayman,Consumer,United States,Jacksonville,North Carolina,28540.0,South,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,22.0,5,0.2,1.375
1737,CA-2018-101483,2018-07-29,2018-08-01,Second Class,AG-10675,Anna Gayman,Consumer,United States,Jacksonville,North Carolina,28540.0,South,OFF-AR-10002833,Office Supplies,Art,Newell 322,4.368,3,0.2,0.3822
